contract_id,customer_id,segment,contract_type,billing_frequency,bills_in_advance,billing_period_months,term_months,start_date,end_date,month_end_date,period_offset,period_start_offset,billing_period_length,months_remaining_in_period,is_billing_anchor,in_force_monthly_rate,net_acv,monthly_rate_delta,scheduled_billing,proration_billing,arrears_billing,billings,subscription_revenue_recognised,net_contract_position,deferred_revenue,unbilled_receivable,is_in_observation_window,is_in_reporting_window
CTR-00357-04,CUST-00357,Mid-Market,annual,Annual in advance,true,12,12,2024-02-27,2025-02-26,2024-07-31,5,0,12,7,false,5568.85,66826.2,0.0,0.0,0.0,0.0,0.0,5568.85,33413.10000000001,33413.10000000001,0.0,true,true
CTR-00357-04,CUST-00357,Mid-Market,annual,Annual in advance,true,12,12,2024-02-27,2025-02-26,2024-08-31,6,0,12,6,false,5568.85,66826.2,0.0,0.0,0.0,0.0,0.0,5568.85,27844.250000000015,27844.250000000015,0.0,true,true
CTR-00357-04,CUST-00357,Mid-Market,annual,Annual in advance,true,12,12,2024-02-27,2025-02-26,2024-09-30,7,0,12,5,false,5568.85,66826.2,0.0,0.0,0.0,0.0,0.0,5568.85,22275.400000000016,22275.400000000016,0.0,true,true
CTR-00357-04,CUST-00357,Mid-Market,annual,Annual in advance,true,12,12,2024-02-27,2025-02-26,2024-10-31,8,0,12,4,false,6066.07,66826.2,497.21999999999935,0.0,1988.8799999999974,0.0,1988.8799999999974,6066.07,18198.210000000014,18198.210000000014,0.0,true,true
CTR-00357-04,CUST-00357,Mid-Market,annual,Annual in advance,true,12,12,2024-02-27,2025-02-26,2024-11-30,9,0,12,3,false,6066.07,66826.2,0.0,0.0,0.0,0.0,0.0,6066.07,12132.140000000014,12132.140000000014,0.0,true,true
CTR-00357-04,CUST-00357,Mid-Market,annual,Annual in advance,true,12,12,2024-02-27,2025-02-26,2024-12-31,10,0,12,2,false,6066.07,66826.2,0.0,0.0,0.0,0.0,0.0,6066.07,6066.070000000014,6066.070000000014,0.0,true,true
CTR-00357-04,CUST-00357,Mid-Market,annual,Annual in advance,true,12,12,2024-02-27,2025-02-26,2025-01-31,11,0,12,1,false,6066.07,66826.2,0.0,0.0,0.0,0.0,0.0,6066.07,1.4551915228366852e-11,1.4551915228366852e-11,0.0,true,true
CTR-00357-04,CUST-00357,Mid-Market,annual,Annual in advance,true,12,12,2024-02-27,2025-02-26,2025-02-28,12,12,1,1,true,6066.07,66826.2,0.0,6066.07,0.0,0.0,6066.07,6066.07,1.4551915228366852e-11,1.4551915228366852e-11,0.0,true,true
CTR-00357-05,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2025-02-27,2026-02-26,2025-02-28,0,0,3,3,true,0.0,51993.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true
CTR-00357-05,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2025-02-27,2026-02-26,2025-03-31,1,0,3,2,false,4332.76,51993.14,4332.76,0.0,8665.52,0.0,8665.52,4332.76,4332.76,4332.76,0.0,true,true
CTR-00357-05,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2025-02-27,2026-02-26,2025-04-30,2,0,3,1,false,5043.05,51993.14,710.29,0.0,710.29,0.0,710.29,5043.05,0.0,0.0,0.0,true,true
CTR-00357-05,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2025-02-27,2026-02-26,2025-05-31,3,3,3,3,true,5043.05,51993.14,0.0,15129.150000000001,0.0,0.0,15129.150000000001,5043.05,10086.100000000002,10086.100000000002,0.0,true,true
CTR-00357-05,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2025-02-27,2026-02-26,2025-06-30,4,3,3,2,false,5043.05,51993.14,0.0,0.0,0.0,0.0,0.0,5043.05,5043.050000000002,5043.050000000002,0.0,true,true
CTR-00357-05,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2025-02-27,2026-02-26,2025-07-31,5,3,3,1,false,7060.27,51993.14,2017.2200000000003,0.0,2017.2200000000003,0.0,2017.2200000000003,7060.27,1.8189894035458565e-12,1.8189894035458565e-12,0.0,true,true
CTR-00357-05,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2025-02-27,2026-02-26,2025-08-31,6,6,3,3,true,7060.27,51993.14,0.0,21180.81,0.0,0.0,21180.81,7060.27,14120.540000000003,14120.540000000003,0.0,true,true
CTR-00357-05,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2025-02-27,2026-02-26,2025-09-30,7,6,3,2,false,7060.27,51993.14,0.0,0.0,0.0,0.0,0.0,7060.27,7060.270000000002,7060.270000000002,0.0,true,true
CTR-00357-05,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2025-02-27,2026-02-26,2025-10-31,8,6,3,1,false,7060.27,51993.14,0.0,0.0,0.0,0.0,0.0,7060.27,1.8189894035458565e-12,1.8189894035458565e-12,0.0,true,true
CTR-00357-05,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2025-02-27,2026-02-26,2025-11-30,9,9,3,3,true,7060.27,51993.14,0.0,21180.81,0.0,0.0,21180.81,7060.27,14120.540000000003,14120.540000000003,0.0,true,true
CTR-00357-05,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2025-02-27,2026-02-26,2025-12-31,10,9,3,2,false,7060.27,51993.14,0.0,0.0,0.0,0.0,0.0,7060.27,7060.270000000002,7060.270000000002,0.0,true,true
CTR-00357-05,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2025-02-27,2026-02-26,2026-01-31,11,9,3,1,false,7060.27,51993.14,0.0,0.0,0.0,0.0,0.0,7060.27,1.8189894035458565e-12,1.8189894035458565e-12,0.0,true,true
CTR-00357-05,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2025-02-27,2026-02-26,2026-02-28,12,12,1,1,true,7060.27,51993.14,0.0,7060.27,0.0,0.0,7060.27,7060.27,1.8189894035458565e-12,1.8189894035458565e-12,0.0,true,true
CTR-00357-06,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2026-02-27,2027-02-26,2026-02-28,0,0,3,3,true,0.0,62601.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true
CTR-00357-06,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2026-02-27,2027-02-26,2026-03-31,1,0,3,2,false,5216.81,62601.72,5216.81,0.0,10433.62,0.0,10433.62,5216.81,5216.81,5216.81,0.0,true,true
CTR-00357-06,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2026-02-27,2027-02-26,2026-04-30,2,0,3,1,false,5216.81,62601.72,0.0,0.0,0.0,0.0,0.0,5216.81,0.0,0.0,0.0,true,true
CTR-00357-06,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2026-02-27,2027-02-26,2026-05-31,3,3,3,3,true,5216.81,62601.72,0.0,15650.43,0.0,0.0,15650.43,5216.81,10433.619999999999,10433.619999999999,0.0,true,true
CTR-00357-06,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2026-02-27,2027-02-26,2026-06-30,4,3,3,2,false,5216.81,62601.72,0.0,0.0,0.0,0.0,0.0,5216.81,5216.809999999999,5216.809999999999,0.0,true,true
CTR-00357-06,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2026-02-27,2027-02-26,2026-07-31,5,3,3,1,false,5216.81,62601.72,0.0,0.0,0.0,0.0,0.0,5216.81,-1.8189894035458565e-12,0.0,1.8189894035458565e-12,false,false
CTR-00357-06,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2026-02-27,2027-02-26,2026-08-31,6,6,3,3,true,5216.81,62601.72,0.0,15650.43,0.0,0.0,15650.43,5216.81,10433.619999999997,10433.619999999997,0.0,false,false
CTR-00357-06,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2026-02-27,2027-02-26,2026-09-30,7,6,3,2,false,5216.81,62601.72,0.0,0.0,0.0,0.0,0.0,5216.81,5216.809999999997,5216.809999999997,0.0,false,false
CTR-00357-06,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2026-02-27,2027-02-26,2026-10-31,8,6,3,1,false,5216.81,62601.72,0.0,0.0,0.0,0.0,0.0,5216.81,-3.637978807091713e-12,0.0,3.637978807091713e-12,false,false
CTR-00357-06,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2026-02-27,2027-02-26,2026-11-30,9,9,3,3,true,5216.81,62601.72,0.0,15650.43,0.0,0.0,15650.43,5216.81,10433.619999999995,10433.619999999995,0.0,false,false
CTR-00357-06,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2026-02-27,2027-02-26,2026-12-31,10,9,3,2,false,5216.81,62601.72,0.0,0.0,0.0,0.0,0.0,5216.81,5216.809999999995,5216.809999999995,0.0,false,false
CTR-00357-06,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2026-02-27,2027-02-26,2027-01-31,11,9,3,1,false,5216.81,62601.72,0.0,0.0,0.0,0.0,0.0,5216.81,-5.4569682106375694e-12,0.0,5.4569682106375694e-12,false,false
CTR-00357-06,CUST-00357,Mid-Market,annual,Quarterly in advance,true,3,12,2026-02-27,2027-02-26,2027-02-28,12,12,1,1,true,5216.81,62601.72,0.0,5216.81,0.0,0.0,5216.81,5216.81,-5.4569682106375694e-12,0.0,5.4569682106375694e-12,false,false
CTR-00358-03,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2023-02-13,2024-02-12,2023-02-28,0,0,12,12,true,1599.02,19188.2,0.0,19188.239999999998,0.0,0.0,19188.239999999998,1599.02,17589.219999999998,17589.219999999998,0.0,false,false
CTR-00358-03,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2023-02-13,2024-02-12,2023-03-31,1,0,12,11,false,1599.02,19188.2,0.0,0.0,0.0,0.0,0.0,1599.02,15990.199999999997,15990.199999999997,0.0,false,false
CTR-00358-03,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2023-02-13,2024-02-12,2023-04-30,2,0,12,10,false,1599.02,19188.2,0.0,0.0,0.0,0.0,0.0,1599.02,14391.179999999997,14391.179999999997,0.0,false,false
CTR-00358-03,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2023-02-13,2024-02-12,2023-05-31,3,0,12,9,false,1599.02,19188.2,0.0,0.0,0.0,0.0,0.0,1599.02,12792.159999999996,12792.159999999996,0.0,false,false
CTR-00358-03,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2023-02-13,2024-02-12,2023-06-30,4,0,12,8,false,1599.02,19188.2,0.0,0.0,0.0,0.0,0.0,1599.02,11193.139999999996,11193.139999999996,0.0,false,false
CTR-00358-03,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2023-02-13,2024-02-12,2023-07-31,5,0,12,7,false,1599.02,19188.2,0.0,0.0,0.0,0.0,0.0,1599.02,9594.119999999995,9594.119999999995,0.0,false,false
CTR-00358-03,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2023-02-13,2024-02-12,2023-08-31,6,0,12,6,false,1599.02,19188.2,0.0,0.0,0.0,0.0,0.0,1599.02,7995.099999999995,7995.099999999995,0.0,false,false
CTR-00358-03,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2023-02-13,2024-02-12,2023-09-30,7,0,12,5,false,1599.02,19188.2,0.0,0.0,0.0,0.0,0.0,1599.02,6396.0799999999945,6396.0799999999945,0.0,false,false
CTR-00358-03,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2023-02-13,2024-02-12,2023-10-31,8,0,12,4,false,1599.02,19188.2,0.0,0.0,0.0,0.0,0.0,1599.02,4797.059999999994,4797.059999999994,0.0,false,false
CTR-00358-03,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2023-02-13,2024-02-12,2023-11-30,9,0,12,3,false,1599.02,19188.2,0.0,0.0,0.0,0.0,0.0,1599.02,3198.039999999994,3198.039999999994,0.0,false,false
CTR-00358-03,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2023-02-13,2024-02-12,2023-12-31,10,0,12,2,false,1599.02,19188.2,0.0,0.0,0.0,0.0,0.0,1599.02,1599.019999999994,1599.019999999994,0.0,true,false
CTR-00358-03,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2023-02-13,2024-02-12,2024-01-31,11,0,12,1,false,1599.02,19188.2,0.0,0.0,0.0,0.0,0.0,1599.02,-5.9117155615240335e-12,0.0,5.9117155615240335e-12,true,true
CTR-00358-03,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2023-02-13,2024-02-12,2024-02-29,12,12,1,1,true,1599.02,19188.2,0.0,1599.02,0.0,0.0,1599.02,1599.02,-5.9117155615240335e-12,0.0,5.9117155615240335e-12,true,true
CTR-00358-04,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2024-02-13,2025-02-12,2024-02-29,0,0,12,12,true,0.0,19917.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,true,true
CTR-00358-04,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2024-02-13,2025-02-12,2024-03-31,1,0,12,11,false,1659.77,19917.24,1659.77,0.0,18257.47,0.0,18257.47,1659.77,16597.7,16597.7,-0.0,true,true
CTR-00358-04,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2024-02-13,2025-02-12,2024-04-30,2,0,12,10,false,1659.77,19917.24,0.0,0.0,0.0,0.0,0.0,1659.77,14937.93,14937.93,-0.0,true,true
CTR-00358-04,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2024-02-13,2025-02-12,2024-05-31,3,0,12,9,false,1659.77,19917.24,0.0,0.0,0.0,0.0,0.0,1659.77,13278.16,13278.16,-0.0,true,true
CTR-00358-04,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2024-02-13,2025-02-12,2024-06-30,4,0,12,8,false,1659.77,19917.24,0.0,0.0,0.0,0.0,0.0,1659.77,11618.39,11618.39,-0.0,true,true
CTR-00358-04,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2024-02-13,2025-02-12,2024-07-31,5,0,12,7,false,2323.68,19917.24,663.9099999999999,0.0,4647.369999999999,0.0,4647.369999999999,2323.68,13942.079999999998,13942.079999999998,-0.0,true,true
CTR-00358-04,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2024-02-13,2025-02-12,2024-08-31,6,0,12,6,false,2323.68,19917.24,0.0,0.0,0.0,0.0,0.0,2323.68,11618.399999999998,11618.399999999998,-0.0,true,true
CTR-00358-04,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2024-02-13,2025-02-12,2024-09-30,7,0,12,5,false,2976.76,19917.24,653.0800000000004,0.0,3265.400000000002,0.0,3265.400000000002,2976.76,11907.039999999999,11907.039999999999,-0.0,true,true
CTR-00358-04,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2024-02-13,2025-02-12,2024-10-31,8,0,12,4,false,2976.76,19917.24,0.0,0.0,0.0,0.0,0.0,2976.76,8930.279999999999,8930.279999999999,-0.0,true,true
CTR-00358-04,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2024-02-13,2025-02-12,2024-11-30,9,0,12,3,false,2976.76,19917.24,0.0,0.0,0.0,0.0,0.0,2976.76,5953.519999999999,5953.519999999999,-0.0,true,true
CTR-00358-04,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2024-02-13,2025-02-12,2024-12-31,10,0,12,2,false,2976.76,19917.24,0.0,0.0,0.0,0.0,0.0,2976.76,2976.7599999999984,2976.7599999999984,-0.0,true,true
CTR-00358-04,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2024-02-13,2025-02-12,2025-01-31,11,0,12,1,false,2976.76,19917.24,0.0,0.0,0.0,0.0,0.0,2976.76,-1.8189894035458565e-12,0.0,1.8189894035458565e-12,true,true
CTR-00358-04,CUST-00358,Mid-Market,annual,Annual in advance,true,12,12,2024-02-13,2025-02-12,2025-02-28,12,12,1,1,true,2976.76,19917.24,0.0,2976.76,0.0,0.0,2976.76,2976.76,-1.8189894035458565e-12,0.0,1.8189894035458565e-12,true,true
CTR-00359-03,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2023-02-25,2024-02-24,2023-02-28,0,0,12,12,true,3179.73,8626.77,0.0,38156.76,0.0,0.0,38156.76,3179.73,34977.03,34977.03,0.0,false,false
CTR-00359-03,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2023-02-25,2024-02-24,2023-03-31,1,0,12,11,false,3179.73,8626.77,0.0,0.0,0.0,0.0,0.0,3179.73,31797.3,31797.3,0.0,false,false
CTR-00359-03,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2023-02-25,2024-02-24,2023-04-30,2,0,12,10,false,3179.73,8626.77,0.0,0.0,0.0,0.0,0.0,3179.73,28617.57,28617.57,0.0,false,false
CTR-00359-03,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2023-02-25,2024-02-24,2023-05-31,3,0,12,9,false,3179.73,8626.77,0.0,0.0,0.0,0.0,0.0,3179.73,25437.84,25437.84,0.0,false,false
CTR-00359-03,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2023-02-25,2024-02-24,2023-06-30,4,0,12,8,false,3179.73,8626.77,0.0,0.0,0.0,0.0,0.0,3179.73,22258.11,22258.11,0.0,false,false
CTR-00359-03,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2023-02-25,2024-02-24,2023-07-31,5,0,12,7,false,3179.73,8626.77,0.0,0.0,0.0,0.0,0.0,3179.73,19078.38,19078.38,0.0,false,false
CTR-00359-03,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2023-02-25,2024-02-24,2023-08-31,6,0,12,6,false,3179.73,8626.77,0.0,0.0,0.0,0.0,0.0,3179.73,15898.650000000001,15898.650000000001,0.0,false,false
CTR-00359-03,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2023-02-25,2024-02-24,2023-09-30,7,0,12,5,false,3179.73,8626.77,0.0,0.0,0.0,0.0,0.0,3179.73,12718.920000000002,12718.920000000002,0.0,false,false
CTR-00359-03,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2023-02-25,2024-02-24,2023-10-31,8,0,12,4,false,3179.73,8626.77,0.0,0.0,0.0,0.0,0.0,3179.73,9539.190000000002,9539.190000000002,0.0,false,false
CTR-00359-03,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2023-02-25,2024-02-24,2023-11-30,9,0,12,3,false,3179.73,8626.77,0.0,0.0,0.0,0.0,0.0,3179.73,6359.460000000003,6359.460000000003,0.0,false,false
CTR-00359-03,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2023-02-25,2024-02-24,2023-12-31,10,0,12,2,false,3179.73,8626.77,0.0,0.0,0.0,0.0,0.0,3179.73,3179.7300000000027,3179.7300000000027,0.0,true,false
CTR-00359-03,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2023-02-25,2024-02-24,2024-01-31,11,0,12,1,false,3179.73,8626.77,0.0,0.0,0.0,0.0,0.0,3179.73,2.7284841053187847e-12,2.7284841053187847e-12,0.0,true,true
CTR-00359-03,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2023-02-25,2024-02-24,2024-02-29,12,12,1,1,true,3179.73,8626.77,0.0,3179.73,0.0,0.0,3179.73,3179.73,2.7284841053187847e-12,2.7284841053187847e-12,0.0,true,true
CTR-00359-04,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2024-02-25,2025-02-24,2024-02-29,0,0,12,12,true,0.0,29393.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true
CTR-00359-04,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2024-02-25,2025-02-24,2024-03-31,1,0,12,11,false,2449.48,29393.79,2449.48,0.0,26944.28,0.0,26944.28,2449.48,24494.8,24494.8,0.0,true,true
CTR-00359-04,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2024-02-25,2025-02-24,2024-04-30,2,0,12,10,false,2449.48,29393.79,0.0,0.0,0.0,0.0,0.0,2449.48,22045.32,22045.32,0.0,true,true
CTR-00359-04,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2024-02-25,2025-02-24,2024-05-31,3,0,12,9,false,2449.48,29393.79,0.0,0.0,0.0,0.0,0.0,2449.48,19595.84,19595.84,0.0,true,true
CTR-00359-04,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2024-02-25,2025-02-24,2024-06-30,4,0,12,8,false,2449.48,29393.79,0.0,0.0,0.0,0.0,0.0,2449.48,17146.36,17146.36,0.0,true,true
CTR-00359-04,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2024-02-25,2025-02-24,2024-07-31,5,0,12,7,false,2449.48,29393.79,0.0,0.0,0.0,0.0,0.0,2449.48,14696.880000000001,14696.880000000001,0.0,true,true
CTR-00359-04,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2024-02-25,2025-02-24,2024-08-31,6,0,12,6,false,2449.48,29393.79,0.0,0.0,0.0,0.0,0.0,2449.48,12247.400000000001,12247.400000000001,0.0,true,true
CTR-00359-04,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2024-02-25,2025-02-24,2024-09-30,7,0,12,5,false,2449.48,29393.79,0.0,0.0,0.0,0.0,0.0,2449.48,9797.920000000002,9797.920000000002,0.0,true,true
CTR-00359-04,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2024-02-25,2025-02-24,2024-10-31,8,0,12,4,false,2449.48,29393.79,0.0,0.0,0.0,0.0,0.0,2449.48,7348.440000000002,7348.440000000002,0.0,true,true
CTR-00359-04,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2024-02-25,2025-02-24,2024-11-30,9,0,12,3,false,2449.48,29393.79,0.0,0.0,0.0,0.0,0.0,2449.48,4898.960000000003,4898.960000000003,0.0,true,true
CTR-00359-04,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2024-02-25,2025-02-24,2024-12-31,10,0,12,2,false,2449.48,29393.79,0.0,0.0,0.0,0.0,0.0,2449.48,2449.4800000000027,2449.4800000000027,0.0,true,true
CTR-00359-04,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2024-02-25,2025-02-24,2025-01-31,11,0,12,1,false,2449.48,29393.79,0.0,0.0,0.0,0.0,0.0,2449.48,2.7284841053187847e-12,2.7284841053187847e-12,0.0,true,true
CTR-00359-04,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2024-02-25,2025-02-24,2025-02-28,12,12,1,1,true,2449.48,29393.79,0.0,2449.48,0.0,0.0,2449.48,2449.48,2.7284841053187847e-12,2.7284841053187847e-12,0.0,true,true
CTR-00359-05,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2025-02-25,2026-02-24,2025-02-28,0,0,12,12,true,0.0,26722.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true
CTR-00359-05,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2025-02-25,2026-02-24,2025-03-31,1,0,12,11,false,2226.86,26722.29,2226.86,0.0,24495.460000000003,0.0,24495.460000000003,2226.86,22268.600000000002,22268.600000000002,0.0,true,true
CTR-00359-05,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2025-02-25,2026-02-24,2025-04-30,2,0,12,10,false,2226.86,26722.29,0.0,0.0,0.0,0.0,0.0,2226.86,20041.74,20041.74,0.0,true,true
CTR-00359-05,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2025-02-25,2026-02-24,2025-05-31,3,0,12,9,false,2226.86,26722.29,0.0,0.0,0.0,0.0,0.0,2226.86,17814.88,17814.88,0.0,true,true
CTR-00359-05,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2025-02-25,2026-02-24,2025-06-30,4,0,12,8,false,2226.86,26722.29,0.0,0.0,0.0,0.0,0.0,2226.86,15588.02,15588.02,0.0,true,true
CTR-00359-05,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2025-02-25,2026-02-24,2025-07-31,5,0,12,7,false,2226.86,26722.29,0.0,0.0,0.0,0.0,0.0,2226.86,13361.16,13361.16,0.0,true,true
CTR-00359-05,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2025-02-25,2026-02-24,2025-08-31,6,0,12,6,false,3060.5,26722.29,833.6399999999999,0.0,5001.839999999999,0.0,5001.839999999999,3060.5,15302.5,15302.5,0.0,true,true
CTR-00359-05,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2025-02-25,2026-02-24,2025-09-30,7,0,12,5,false,3060.5,26722.29,0.0,0.0,0.0,0.0,0.0,3060.5,12242.0,12242.0,0.0,true,true
CTR-00359-05,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2025-02-25,2026-02-24,2025-10-31,8,0,12,4,false,3951.24,26722.29,890.7399999999998,0.0,3562.959999999999,0.0,3562.959999999999,3951.24,11853.72,11853.72,0.0,true,true
CTR-00359-05,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2025-02-25,2026-02-24,2025-11-30,9,0,12,3,false,4263.0,26722.29,311.7600000000002,0.0,935.2800000000007,0.0,935.2800000000007,4263.0,8526.0,8526.0,0.0,true,true
CTR-00359-05,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2025-02-25,2026-02-24,2025-12-31,10,0,12,2,false,4263.0,26722.29,0.0,0.0,0.0,0.0,0.0,4263.0,4263.0,4263.0,0.0,true,true
CTR-00359-05,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2025-02-25,2026-02-24,2026-01-31,11,0,12,1,false,4263.0,26722.29,0.0,0.0,0.0,0.0,0.0,4263.0,0.0,0.0,0.0,true,true
CTR-00359-05,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2025-02-25,2026-02-24,2026-02-28,12,12,1,1,true,4263.0,26722.29,0.0,4263.0,0.0,0.0,4263.0,4263.0,0.0,0.0,0.0,true,true
CTR-00359-06,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2026-02-25,2027-02-24,2026-02-28,0,0,12,12,true,0.0,29395.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true
CTR-00359-06,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2026-02-25,2027-02-24,2026-03-31,1,0,12,11,false,2449.63,29395.6,2449.63,0.0,26945.93,0.0,26945.93,2449.63,24496.3,24496.3,0.0,true,true
CTR-00359-06,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2026-02-25,2027-02-24,2026-04-30,2,0,12,10,false,2449.63,29395.6,0.0,0.0,0.0,0.0,0.0,2449.63,22046.67,22046.67,0.0,true,true
CTR-00359-06,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2026-02-25,2027-02-24,2026-05-31,3,0,12,9,false,2449.63,29395.6,0.0,0.0,0.0,0.0,0.0,2449.63,19597.039999999997,19597.039999999997,0.0,true,true
CTR-00359-06,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2026-02-25,2027-02-24,2026-06-30,4,0,12,8,false,2449.63,29395.6,0.0,0.0,0.0,0.0,0.0,2449.63,17147.409999999996,17147.409999999996,0.0,true,true
CTR-00359-06,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2026-02-25,2027-02-24,2026-07-31,5,0,12,7,false,2449.63,29395.6,0.0,0.0,0.0,0.0,0.0,2449.63,14697.779999999995,14697.779999999995,0.0,false,false
CTR-00359-06,CUST-00359,Mid-Market,annual,Annual in advance,true,12,12,2026-02-25,2027-02-24,2026-08-31,6,0,12,6,false,2449.63,29395.6,0.0,0.0,0.0,0.0,0.0,2449.63,12248.149999999994,12248.149999999994,0.0,false,false
