customer_id,segment,month_end_date,beg_arr,end_arr,movement_arr,movement_type
CUST-00564,SMB,2025-12-31,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2025-11-30,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2025-10-31,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2025-09-30,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2025-08-31,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2025-07-31,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2025-06-30,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2025-05-31,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2025-04-30,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2025-03-31,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2026-06-30,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2025-02-28,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2025-01-31,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2024-12-31,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2024-11-30,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2024-10-31,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2024-09-30,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2024-08-31,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2024-07-31,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2024-06-30,8967.12,8967.12,0.00,No Change
CUST-00564,SMB,2024-05-31,7356.84,8967.12,1610.28,Expansion
CUST-00564,SMB,2024-04-30,7356.84,7356.84,0.00,No Change
CUST-00564,SMB,2023-12-31,0.00,7356.84,7356.84,New Logo
CUST-00564,SMB,2024-01-31,7356.84,7356.84,0.00,No Change
CUST-00564,SMB,2026-05-31,8967.12,8967.12,0.00,No Change
CUST-00566,SMB,2023-12-31,0.00,8653.20,8653.20,New Logo
CUST-00566,SMB,2024-01-31,8653.20,8653.20,0.00,No Change
CUST-00566,SMB,2024-02-29,8653.20,8653.20,0.00,No Change
CUST-00566,SMB,2024-03-31,8653.20,8653.20,0.00,No Change
CUST-00566,SMB,2024-04-30,8653.20,8653.20,0.00,No Change
CUST-00566,SMB,2024-05-31,8653.20,8653.20,0.00,No Change
CUST-00566,SMB,2024-06-30,8653.20,8653.20,0.00,No Change
CUST-00566,SMB,2024-07-31,8653.20,8653.20,0.00,No Change
CUST-00566,SMB,2024-08-31,8653.20,8653.20,0.00,No Change
CUST-00566,SMB,2024-09-30,8653.20,8653.20,0.00,No Change
CUST-00566,SMB,2024-10-31,8653.20,8653.20,0.00,No Change
CUST-00566,SMB,2024-11-30,8653.20,8653.20,0.00,No Change
CUST-00566,SMB,2024-12-31,8653.20,0.00,-8653.20,Churn
CUST-00566,SMB,2025-01-31,0.00,0.00,0.00,No Change
CUST-00566,SMB,2025-02-28,0.00,0.00,0.00,No Change
CUST-00566,SMB,2025-03-31,0.00,0.00,0.00,No Change
CUST-00566,SMB,2025-04-30,0.00,0.00,0.00,No Change
CUST-00566,SMB,2025-05-31,0.00,0.00,0.00,No Change
CUST-00566,SMB,2025-06-30,0.00,0.00,0.00,No Change
CUST-00566,SMB,2025-07-31,0.00,0.00,0.00,No Change
CUST-00566,SMB,2025-08-31,0.00,0.00,0.00,No Change
CUST-00566,SMB,2025-09-30,0.00,0.00,0.00,No Change
CUST-00566,SMB,2025-10-31,0.00,0.00,0.00,No Change
CUST-00566,SMB,2025-11-30,0.00,0.00,0.00,No Change
CUST-00566,SMB,2025-12-31,0.00,0.00,0.00,No Change
CUST-00566,SMB,2026-01-31,0.00,0.00,0.00,No Change
CUST-00566,SMB,2026-02-28,0.00,0.00,0.00,No Change
CUST-00566,SMB,2026-03-31,0.00,0.00,0.00,No Change
CUST-00566,SMB,2026-04-30,0.00,0.00,0.00,No Change
CUST-00566,SMB,2026-05-31,0.00,0.00,0.00,No Change
CUST-00566,SMB,2026-06-30,0.00,0.00,0.00,No Change
CUST-00567,SMB,2025-03-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2024-11-30,0.00,0.00,0.00,No Change
CUST-00567,SMB,2024-09-30,0.00,0.00,0.00,No Change
CUST-00567,SMB,2024-02-29,1849.80,1849.80,0.00,No Change
CUST-00567,SMB,2024-01-31,1849.80,1849.80,0.00,No Change
CUST-00567,SMB,2024-03-31,1849.80,0.00,-1849.80,Churn
CUST-00567,SMB,2024-05-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2024-06-30,0.00,0.00,0.00,No Change
CUST-00567,SMB,2024-07-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2024-08-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2026-05-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2024-10-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2024-04-30,0.00,0.00,0.00,No Change
CUST-00567,SMB,2024-12-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2025-01-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2025-02-28,0.00,0.00,0.00,No Change
CUST-00567,SMB,2025-04-30,0.00,0.00,0.00,No Change
CUST-00567,SMB,2025-05-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2025-06-30,0.00,0.00,0.00,No Change
CUST-00567,SMB,2025-07-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2025-08-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2025-09-30,0.00,0.00,0.00,No Change
CUST-00567,SMB,2025-10-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2025-11-30,0.00,0.00,0.00,No Change
CUST-00567,SMB,2025-12-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2026-01-31,0.00,0.00,0.00,No Change
CUST-00567,SMB,2026-02-28,0.00,0.00,0.00,No Change
CUST-00567,SMB,2023-12-31,0.00,1849.80,1849.80,New Logo
CUST-00567,SMB,2026-06-30,0.00,0.00,0.00,No Change
CUST-00567,SMB,2026-04-30,0.00,0.00,0.00,No Change
CUST-00567,SMB,2026-03-31,0.00,0.00,0.00,No Change
CUST-00569,SMB,2024-01-31,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2026-06-30,0.00,0.00,0.00,No Change
CUST-00569,SMB,2024-02-29,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2024-03-31,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2024-05-31,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2024-06-30,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2024-07-31,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2023-12-31,0.00,2493.24,2493.24,New Logo
CUST-00569,SMB,2024-08-31,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2024-09-30,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2024-10-31,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2024-11-30,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2024-12-31,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2025-01-31,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2025-02-28,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2025-03-31,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2025-04-30,2493.24,2493.24,0.00,No Change
CUST-00569,SMB,2025-05-31,2493.24,0.00,-2493.24,Churn
CUST-00569,SMB,2025-06-30,0.00,0.00,0.00,No Change
CUST-00569,SMB,2025-07-31,0.00,0.00,0.00,No Change
CUST-00569,SMB,2025-08-31,0.00,0.00,0.00,No Change
CUST-00569,SMB,2025-09-30,0.00,0.00,0.00,No Change
CUST-00569,SMB,2025-10-31,0.00,0.00,0.00,No Change
CUST-00569,SMB,2025-11-30,0.00,0.00,0.00,No Change
CUST-00569,SMB,2025-12-31,0.00,0.00,0.00,No Change
CUST-00569,SMB,2026-01-31,0.00,0.00,0.00,No Change
CUST-00569,SMB,2026-02-28,0.00,0.00,0.00,No Change
CUST-00569,SMB,2026-03-31,0.00,0.00,0.00,No Change
CUST-00569,SMB,2026-04-30,0.00,0.00,0.00,No Change
CUST-00569,SMB,2026-05-31,0.00,0.00,0.00,No Change
CUST-00569,SMB,2024-04-30,2493.24,2493.24,0.00,No Change
CUST-00572,SMB,2023-12-31,0.00,5623.44,5623.44,New Logo
CUST-00572,SMB,2024-01-31,5623.44,5623.44,0.00,No Change
CUST-00572,SMB,2024-02-29,5623.44,5623.44,0.00,No Change
CUST-00572,SMB,2024-03-31,5623.44,5623.44,0.00,No Change
CUST-00572,SMB,2024-04-30,5623.44,5623.44,0.00,No Change
CUST-00572,SMB,2024-05-31,5623.44,6185.76,562.32,Expansion
CUST-00572,SMB,2024-06-30,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2024-07-31,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2024-08-31,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2024-09-30,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2024-10-31,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2024-11-30,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2024-12-31,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2025-01-31,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2025-02-28,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2025-03-31,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2025-04-30,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2025-05-31,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2025-06-30,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2025-07-31,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2025-08-31,6185.76,6185.76,0.00,No Change
CUST-00572,SMB,2025-09-30,6185.76,8660.04,2474.28,Expansion
CUST-00572,SMB,2025-10-31,8660.04,8660.04,0.00,No Change
CUST-00572,SMB,2025-11-30,8660.04,8660.04,0.00,No Change
CUST-00572,SMB,2025-12-31,8660.04,7085.40,-1574.64,Contraction
CUST-00572,SMB,2026-01-31,7085.40,7085.40,0.00,No Change
CUST-00572,SMB,2026-02-28,7085.40,7085.40,0.00,No Change
CUST-00572,SMB,2026-03-31,7085.40,7085.40,0.00,No Change
CUST-00572,SMB,2026-04-30,7085.40,9447.36,2361.96,Expansion
CUST-00572,SMB,2026-05-31,9447.36,9447.36,0.00,No Change
CUST-00572,SMB,2026-06-30,9447.36,9447.36,0.00,No Change
CUST-00574,SMB,2023-12-31,0.00,836.16,836.16,New Logo
CUST-00574,SMB,2024-01-31,836.16,836.16,0.00,No Change
CUST-00574,SMB,2024-02-29,836.16,836.16,0.00,No Change
CUST-00574,SMB,2024-03-31,836.16,836.16,0.00,No Change
CUST-00574,SMB,2024-04-30,836.16,836.16,0.00,No Change
CUST-00574,SMB,2024-05-31,836.16,836.16,0.00,No Change
CUST-00574,SMB,2024-06-30,836.16,0.00,-836.16,Churn
CUST-00574,SMB,2024-07-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2024-08-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2024-09-30,0.00,0.00,0.00,No Change
CUST-00574,SMB,2024-10-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2024-11-30,0.00,0.00,0.00,No Change
CUST-00574,SMB,2024-12-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2025-01-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2025-02-28,0.00,0.00,0.00,No Change
CUST-00574,SMB,2025-03-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2025-04-30,0.00,0.00,0.00,No Change
CUST-00574,SMB,2025-05-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2025-06-30,0.00,0.00,0.00,No Change
CUST-00574,SMB,2025-07-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2025-08-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2025-09-30,0.00,0.00,0.00,No Change
CUST-00574,SMB,2025-10-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2025-11-30,0.00,0.00,0.00,No Change
CUST-00574,SMB,2025-12-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2026-01-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2026-02-28,0.00,0.00,0.00,No Change
CUST-00574,SMB,2026-03-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2026-04-30,0.00,0.00,0.00,No Change
CUST-00574,SMB,2026-05-31,0.00,0.00,0.00,No Change
CUST-00574,SMB,2026-06-30,0.00,0.00,0.00,No Change
CUST-00577,SMB,2024-07-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2026-02-28,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2025-07-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2025-06-30,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2026-06-30,0.00,0.00,0.00,No Change
CUST-00577,SMB,2026-05-31,0.00,0.00,0.00,No Change
CUST-00577,SMB,2026-04-30,0.00,0.00,0.00,No Change
CUST-00577,SMB,2025-05-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2025-04-30,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2025-03-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2025-02-28,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2025-01-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2024-12-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2024-11-30,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2024-10-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2024-09-30,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2024-08-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2024-06-30,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2024-05-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2024-04-30,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2024-03-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2024-02-29,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2024-01-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2023-12-31,0.00,6908.88,6908.88,New Logo
CUST-00577,SMB,2026-03-31,6908.88,0.00,-6908.88,Churn
CUST-00577,SMB,2025-09-30,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2025-10-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2025-11-30,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2025-12-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2026-01-31,6908.88,6908.88,0.00,No Change
CUST-00577,SMB,2025-08-31,6908.88,6908.88,0.00,No Change
CUST-00578,SMB,2026-05-31,0.00,0.00,0.00,No Change
CUST-00578,SMB,2024-03-31,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2024-12-31,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2025-01-31,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2025-02-28,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2025-03-31,12388.56,0.00,-12388.56,Churn
CUST-00578,SMB,2025-04-30,0.00,0.00,0.00,No Change
CUST-00578,SMB,2025-05-31,0.00,0.00,0.00,No Change
CUST-00578,SMB,2023-12-31,0.00,12388.56,12388.56,New Logo
CUST-00578,SMB,2025-07-31,0.00,0.00,0.00,No Change
CUST-00578,SMB,2025-08-31,0.00,0.00,0.00,No Change
CUST-00578,SMB,2025-09-30,0.00,0.00,0.00,No Change
CUST-00578,SMB,2025-10-31,0.00,0.00,0.00,No Change
CUST-00578,SMB,2025-11-30,0.00,0.00,0.00,No Change
CUST-00578,SMB,2025-12-31,0.00,0.00,0.00,No Change
CUST-00578,SMB,2026-01-31,0.00,0.00,0.00,No Change
CUST-00578,SMB,2024-02-29,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2024-10-31,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2024-09-30,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2024-08-31,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2024-07-31,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2024-06-30,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2024-05-31,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2024-04-30,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2024-11-30,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2024-01-31,12388.56,12388.56,0.00,No Change
CUST-00578,SMB,2026-02-28,0.00,0.00,0.00,No Change
CUST-00578,SMB,2026-03-31,0.00,0.00,0.00,No Change
CUST-00578,SMB,2026-04-30,0.00,0.00,0.00,No Change
CUST-00578,SMB,2026-06-30,0.00,0.00,0.00,No Change
CUST-00578,SMB,2025-06-30,0.00,0.00,0.00,No Change
CUST-00579,SMB,2026-03-31,0.00,0.00,0.00,No Change
CUST-00579,SMB,2026-01-31,0.00,0.00,0.00,No Change
CUST-00579,SMB,2024-11-30,4315.56,0.00,-4315.56,Churn
CUST-00579,SMB,2026-05-31,0.00,0.00,0.00,No Change
CUST-00579,SMB,2024-01-31,4315.56,4315.56,0.00,No Change
CUST-00579,SMB,2024-02-29,4315.56,4315.56,0.00,No Change
CUST-00579,SMB,2024-03-31,4315.56,4315.56,0.00,No Change
CUST-00579,SMB,2024-04-30,4315.56,4315.56,0.00,No Change
CUST-00579,SMB,2024-05-31,4315.56,4315.56,0.00,No Change
CUST-00579,SMB,2024-06-30,4315.56,4315.56,0.00,No Change
CUST-00579,SMB,2024-07-31,4315.56,4315.56,0.00,No Change
CUST-00579,SMB,2024-08-31,4315.56,4315.56,0.00,No Change
CUST-00579,SMB,2024-09-30,4315.56,4315.56,0.00,No Change
CUST-00579,SMB,2024-10-31,4315.56,4315.56,0.00,No Change
CUST-00579,SMB,2024-12-31,0.00,0.00,0.00,No Change
CUST-00579,SMB,2025-01-31,0.00,0.00,0.00,No Change
CUST-00579,SMB,2025-02-28,0.00,0.00,0.00,No Change
CUST-00579,SMB,2025-03-31,0.00,0.00,0.00,No Change
CUST-00579,SMB,2025-04-30,0.00,0.00,0.00,No Change
CUST-00579,SMB,2025-05-31,0.00,0.00,0.00,No Change
CUST-00579,SMB,2025-06-30,0.00,0.00,0.00,No Change
CUST-00579,SMB,2025-07-31,0.00,0.00,0.00,No Change
CUST-00579,SMB,2025-08-31,0.00,0.00,0.00,No Change
CUST-00579,SMB,2025-09-30,0.00,0.00,0.00,No Change
CUST-00579,SMB,2025-10-31,0.00,0.00,0.00,No Change
CUST-00579,SMB,2025-11-30,0.00,0.00,0.00,No Change
CUST-00579,SMB,2025-12-31,0.00,0.00,0.00,No Change
CUST-00579,SMB,2026-04-30,0.00,0.00,0.00,No Change
CUST-00579,SMB,2026-06-30,0.00,0.00,0.00,No Change
CUST-00579,SMB,2026-02-28,0.00,0.00,0.00,No Change
CUST-00579,SMB,2023-12-31,0.00,4315.56,4315.56,New Logo
CUST-00582,SMB,2024-05-31,3734.16,3734.16,0.00,No Change
CUST-00582,SMB,2024-04-30,3734.16,3734.16,0.00,No Change
CUST-00582,SMB,2023-12-31,0.00,3734.16,3734.16,New Logo
CUST-00582,SMB,2025-10-31,5227.80,4481.04,-746.76,Contraction
CUST-00582,SMB,2024-06-30,3734.16,3734.16,0.00,No Change
CUST-00582,SMB,2024-07-31,3734.16,3734.16,0.00,No Change
CUST-00582,SMB,2024-08-31,3734.16,3734.16,0.00,No Change
CUST-00582,SMB,2024-09-30,3734.16,3734.16,0.00,No Change
CUST-00582,SMB,2024-10-31,3734.16,3734.16,0.00,No Change
CUST-00582,SMB,2024-11-30,3734.16,3734.16,0.00,No Change
CUST-00582,SMB,2024-12-31,3734.16,5227.80,1493.64,Expansion
CUST-00582,SMB,2025-01-31,5227.80,5227.80,0.00,No Change
CUST-00582,SMB,2025-02-28,5227.80,5227.80,0.00,No Change
CUST-00582,SMB,2025-03-31,5227.80,5227.80,0.00,No Change
CUST-00582,SMB,2025-04-30,5227.80,5227.80,0.00,No Change
CUST-00582,SMB,2025-05-31,5227.80,5227.80,0.00,No Change
CUST-00582,SMB,2025-06-30,5227.80,5227.80,0.00,No Change
CUST-00582,SMB,2025-07-31,5227.80,5227.80,0.00,No Change
CUST-00582,SMB,2025-08-31,5227.80,5227.80,0.00,No Change
CUST-00582,SMB,2025-09-30,5227.80,5227.80,0.00,No Change
CUST-00582,SMB,2024-01-31,3734.16,3734.16,0.00,No Change
CUST-00582,SMB,2025-11-30,4481.04,4481.04,0.00,No Change
CUST-00582,SMB,2026-01-31,4481.04,4481.04,0.00,No Change
CUST-00582,SMB,2026-02-28,4481.04,4481.04,0.00,No Change
CUST-00582,SMB,2026-03-31,4481.04,4481.04,0.00,No Change
CUST-00582,SMB,2026-04-30,4481.04,0.00,-4481.04,Churn
CUST-00582,SMB,2026-05-31,0.00,0.00,0.00,No Change
CUST-00582,SMB,2026-06-30,0.00,0.00,0.00,No Change
CUST-00582,SMB,2025-12-31,4481.04,4481.04,0.00,No Change
CUST-00582,SMB,2024-02-29,3734.16,3734.16,0.00,No Change
CUST-00582,SMB,2024-03-31,3734.16,3734.16,0.00,No Change
CUST-00583,SMB,2024-02-29,11518.20,11518.20,0.00,No Change
CUST-00583,SMB,2024-05-31,11518.20,11518.20,0.00,No Change
CUST-00583,SMB,2026-04-30,10130.64,10130.64,0.00,No Change
CUST-00583,SMB,2026-03-31,10130.64,10130.64,0.00,No Change
CUST-00583,SMB,2026-02-28,10130.64,10130.64,0.00,No Change
CUST-00583,SMB,2026-01-31,10130.64,10130.64,0.00,No Change
CUST-00583,SMB,2025-12-31,10130.64,10130.64,0.00,No Change
CUST-00583,SMB,2025-11-30,12030.48,10130.64,-1899.84,Contraction
CUST-00583,SMB,2025-10-31,12030.48,12030.48,0.00,No Change
CUST-00583,SMB,2025-09-30,12030.48,12030.48,0.00,No Change
CUST-00583,SMB,2025-08-31,12030.48,12030.48,0.00,No Change
CUST-00583,SMB,2025-07-31,12030.48,12030.48,0.00,No Change
CUST-00583,SMB,2025-06-30,12030.48,12030.48,0.00,No Change
CUST-00583,SMB,2025-05-31,12030.48,12030.48,0.00,No Change
CUST-00583,SMB,2025-04-30,12030.48,12030.48,0.00,No Change
CUST-00583,SMB,2025-03-31,12030.48,12030.48,0.00,No Change
CUST-00583,SMB,2025-02-28,12030.48,12030.48,0.00,No Change
CUST-00583,SMB,2025-01-31,12030.48,12030.48,0.00,No Change
CUST-00583,SMB,2024-12-31,12030.48,12030.48,0.00,No Change
CUST-00583,SMB,2024-11-30,11518.20,12030.48,512.28,Expansion
CUST-00583,SMB,2024-10-31,11518.20,11518.20,0.00,No Change
CUST-00583,SMB,2024-09-30,11518.20,11518.20,0.00,No Change
CUST-00583,SMB,2024-01-31,11518.20,11518.20,0.00,No Change
CUST-00583,SMB,2026-06-30,10130.64,10130.64,0.00,No Change
CUST-00583,SMB,2024-08-31,11518.20,11518.20,0.00,No Change
CUST-00583,SMB,2024-03-31,11518.20,11518.20,0.00,No Change
CUST-00583,SMB,2023-12-31,0.00,11518.20,11518.20,New Logo
CUST-00583,SMB,2024-07-31,11518.20,11518.20,0.00,No Change
CUST-00583,SMB,2024-06-30,11518.20,11518.20,0.00,No Change
CUST-00583,SMB,2024-04-30,11518.20,11518.20,0.00,No Change
CUST-00583,SMB,2026-05-31,10130.64,10130.64,0.00,No Change
CUST-00584,SMB,2023-12-31,0.00,4043.52,4043.52,New Logo
CUST-00584,SMB,2024-05-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2024-02-29,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2024-03-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2026-06-30,7076.28,7076.28,0.00,No Change
CUST-00584,SMB,2026-05-31,7076.28,7076.28,0.00,No Change
CUST-00584,SMB,2026-04-30,7076.28,7076.28,0.00,No Change
CUST-00584,SMB,2026-03-31,4043.52,7076.28,3032.76,Expansion
CUST-00584,SMB,2026-02-28,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2026-01-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2025-12-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2025-11-30,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2025-10-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2025-09-30,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2025-08-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2025-07-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2025-06-30,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2025-05-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2025-04-30,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2025-03-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2025-02-28,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2025-01-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2024-12-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2024-11-30,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2024-10-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2024-09-30,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2024-01-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2024-08-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2024-07-31,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2024-06-30,4043.52,4043.52,0.00,No Change
CUST-00584,SMB,2024-04-30,4043.52,4043.52,0.00,No Change
CUST-00585,SMB,2024-05-31,6257.40,6257.40,0.00,No Change
CUST-00585,SMB,2026-02-28,5380.68,5380.68,0.00,No Change
CUST-00585,SMB,2024-07-31,6257.40,6257.40,0.00,No Change
CUST-00585,SMB,2024-08-31,6257.40,6257.40,0.00,No Change
CUST-00585,SMB,2024-09-30,6257.40,8234.04,1976.64,Expansion
CUST-00585,SMB,2024-10-31,8234.04,8234.04,0.00,No Change
CUST-00585,SMB,2024-11-30,8234.04,5157.36,-3076.68,Contraction
CUST-00585,SMB,2024-12-31,5157.36,5157.36,0.00,No Change
CUST-00585,SMB,2025-01-31,5157.36,5157.36,0.00,No Change
CUST-00585,SMB,2025-02-28,5157.36,5157.36,0.00,No Change
CUST-00585,SMB,2025-03-31,5157.36,5157.36,0.00,No Change
CUST-00585,SMB,2024-01-31,4941.72,4941.72,0.00,No Change
CUST-00585,SMB,2024-02-29,4941.72,6257.40,1315.68,Expansion
CUST-00585,SMB,2024-03-31,6257.40,6257.40,0.00,No Change
CUST-00585,SMB,2024-04-30,6257.40,6257.40,0.00,No Change
CUST-00585,SMB,2023-12-31,0.00,4941.72,4941.72,New Logo
CUST-00585,SMB,2026-01-31,5380.68,5380.68,0.00,No Change
CUST-00585,SMB,2025-04-30,5157.36,5157.36,0.00,No Change
CUST-00585,SMB,2025-05-31,5157.36,5157.36,0.00,No Change
CUST-00585,SMB,2025-06-30,5157.36,5157.36,0.00,No Change
CUST-00585,SMB,2025-07-31,5157.36,5157.36,0.00,No Change
CUST-00585,SMB,2025-08-31,5157.36,5157.36,0.00,No Change
CUST-00585,SMB,2025-09-30,5157.36,5157.36,0.00,No Change
CUST-00585,SMB,2025-10-31,5157.36,5157.36,0.00,No Change
CUST-00585,SMB,2025-11-30,5157.36,5380.68,223.32,Expansion
CUST-00585,SMB,2025-12-31,5380.68,5380.68,0.00,No Change
CUST-00585,SMB,2026-06-30,5380.68,5380.68,0.00,No Change
